player_id,last_season,current_club_id,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,domestic_competition_id,club_pretty_name
257448,2021,162,Gelson Martins,Cape Verde,Portugal,1995/5/11,Attack,Right,173,13500000,31500000,FR1,As Monaco
249730,2021,162,Guillermo Maripan,Chile,Chile,1994/5/6,Defender,Right,193,13500000,13500000,FR1,As Monaco
185245,2021,16704,Jhon Cordoba,Colombia,Colombia,1993/5/11,Attack,Right,188,13500000,15300000,RU1,Fk Krasnodar
555143,2021,121,Arsen Zakharyan,Russia,Russia,2003/5/26,Midfield,Right,182,13500000,13500000,RU1,Dinamo Moskau
555076,2021,3911,Romain Faivre,France,France,1998/7/14,Midfield,Left,180,13500000,13500000,FR1,Stade Brest 29
315110,2021,1041,Karl Toko Ekambi,France,Cameroon,1992/9/14,Attack,Right,185,13500000,16200000,FR1,Olympique Lyon
416108,2021,417,Youcef Atal,Algeria,Algeria,1996/5/17,Defender,Both,176,13500000,22500000,FR1,Ogc Nizza
330659,2021,417,Justin Kluivert,Netherlands,Netherlands,1999/5/5,Attack,Both,172,13500000,22500000,FR1,Ogc Nizza
543387,2021,826,Cheick Doucoure,Mali,Mali,2000/1/8,Midfield,Right,180,13500000,13500000,FR1,Rc Lens
175639,2021,826,Jonathan Clauss,France,France,1992/9/25,Defender,Right,178,13500000,13500000,FR1,Rc Lens
317454,2021,36,Diego Rossi,Uruguay,Uruguay,1998/3/5,Attack,Right,170,13050000,18000000,TR1,Fenerbahce Istanbul
346766,2019,800,Guilherme Arana,Brazil,Brazil,1997/4/14,Defender,Left,176,12600000,12600000,IT1,Atalanta Bergamo
258889,2019,989,Dominic Solanke,England,England,1997/9/14,Attack,Right,186,12600000,16200000,GB1,Afc Bournemouth
290862,2021,6574,Maxime Lopez,France,France,1997/12/4,Midfield,Right,167,12600000,15300000,IT1,Us Sassuolo
392538,2021,416,Tommaso Pobega,Italy,Italy,1999/7/15,Midfield,Both,188,12600000,12600000,IT1,Fc Turin
308279,2021,416,Rolando Mandragora,Italy,Italy,1997/6/29,Midfield,Left,183,12600000,13500000,IT1,Fc Turin
408574,2021,306,Joey Veerman,Netherlands,Netherlands,1998/11/19,Midfield,Right,185,12600000,12600000,NL1,Sc Heerenveen
369674,2021,800,Joakim Maehle,Denmark,Denmark,1997/5/20,Defender,Right,185,12600000,17100000,IT1,Atalanta Bergamo
234781,2021,1132,Maxwel Cornet,Cote d'Ivoire,Cote d'Ivoire,1996/9/27,Attack,Left,179,12600000,16200000,GB1,Fc Burnley
141050,2021,583,Danilo Pereira,Guinea-Bissau,Portugal,1991/9/9,Midfield,Right,188,12600000,27000000,FR1,Fc Paris Saint Germain
295183,2021,1390,Razvan Marin,Romania,Romania,1996/5/23,Midfield,Right,178,12600000,13500000,IT1,Cagliari Calcio
12907,2021,1390,Alessio Cragno,Italy,Italy,1994/6/28,Goalkeeper,Right,184,12600000,18000000,IT1,Cagliari Calcio
503482,2021,36,Min Jae Kim,"Korea, South","Korea, South",1996/11/15,Defender,Right,190,12600000,12600000,TR1,Fenerbahce Istanbul
439022,2021,141,Marcao,Brazil,Brazil,1996/6/5,Defender,Left,185,12600000,13500000,TR1,Galatasaray Istanbul
251845,2021,1148,Sergi Canos,Spain,Spain,1997/2/2,Attack,Right,177,12600000,12600000,GB1,Fc Brentford
148367,2021,1148,Christian Norgaard,Denmark,Denmark,1994/3/10,Midfield,Right,187,12600000,12600000,GB1,Fc Brentford
249994,2021,543,Jose Sa,Portugal,Portugal,1993/1/17,Goalkeeper,Right,192,12600000,12600000,GB1,Wolverhampton Wanderers
174094,2021,405,Morgan Sanson,France,France,1994/8/18,Midfield,Right,180,12600000,25200000,GB1,Aston Villa
270171,2021,1148,Vitaly Janelt,Germany,Germany,1998/5/10,Midfield,Left,184,12600000,12600000,GB1,Fc Brentford
668265,2021,281,Kayky,Brazil,Brazil,2003/6/11,Attack,Left,175,12600000,12600000,GB1,Manchester City
181778,2021,631,Emerson,Brazil,Italy,1994/8/3,Defender,Left,176,12600000,27000000,GB1,Fc Chelsea
381967,2021,11,Albert Sambi Lokonga,Belgium,Belgium,1999/10/22,Midfield,Right,183,12600000,14400000,GB1,Fc Arsenal
402733,2021,368,Gonzalo Montiel,Argentina,Argentina,1997/1/1,Defender,Right,176,12600000,15300000,ES1,Fc Sevilla
273152,2021,3709,Nemanja Maksimovi?,Yugoslavia (Republic),Serbia,1995/1/26,Midfield,Right,189,12600000,22500000,ES1,Fc Getafe
142021,2021,714,Sergi Darder,Spain,Spain,1993/12/22,Midfield,Right,180,12600000,12600000,ES1,Espanyol Barcelona
378293,2021,714,Yangel Herrera,Venezuela,Venezuela,1998/1/7,Midfield,Right,184,12600000,16200000,ES1,Espanyol Barcelona
319745,2021,418,Dani Ceballos,Spain,Spain,1996/8/7,Midfield,Right,179,12600000,40500000,ES1,Real Madrid
188854,2021,1050,Manu Trigueros,Spain,Spain,1991/10/17,Midfield,Right,178,12600000,18000000,ES1,Fc Villarreal
17259,2021,27,Manuel Neuer,Germany,Germany,1986/3/27,Goalkeeper,Right,193,12600000,40500000,L1,Fc Bayern Munchen
93740,2021,23826,Willi Orban,Germany,Hungary,1992/11/3,Defender,Right,186,12600000,18000000,L1,Rasenballsport Leipzig
550550,2021,294,Goncalo Ramos,Portugal,Portugal,2001/6/20,Attack,Right,185,12600000,12600000,PO1,Benfica Lissabon
361065,2021,15,Mitchel Bakker,Netherlands,Netherlands,2000/6/20,Defender,Left,185,12600000,12600000,L1,Bayer 04 Leverkusen
182932,2021,610,Davy Klaassen,Netherlands,Netherlands,1993/2/21,Attack,Right,179,12600000,19800000,NL1,Ajax Amsterdam
129554,2021,610,Steven Berghuis,Netherlands,Netherlands,1991/12/19,Attack,Left,182,12600000,13500000,NL1,Ajax Amsterdam
367992,2021,1090,Jesper Karlsson,Sweden,Sweden,1998/7/25,Attack,Right,179,12600000,12600000,NL1,Az Alkmaar
412932,2021,162,Myron Boadu,Netherlands,Netherlands,2001/1/14,Attack,Right,183,12600000,18000000,FR1,As Monaco
285323,2021,273,Baptiste Santamaria,France,France,1995/3/9,Midfield,Right,183,12600000,13500000,FR1,Fc Stade Rennes
320748,2021,121,Sebastian Szymanski,Poland,Poland,1999/5/10,Attack,Left,174,12600000,12600000,RU1,Dinamo Moskau
326300,2021,1041,Jeff Reine Adelaide,France,France,1998/1/17,Attack,Right,184,12600000,22500000,FR1,Olympique Lyon
277114,2021,1041,Jason Denayer,Belgium,Belgium,1995/6/28,Defender,Right,184,12600000,22500000,FR1,Olympique Lyon
296802,2021,417,Walter Benitez,Argentina,Argentina,1993/1/19,Goalkeeper,Right,191,12600000,12600000,FR1,Ogc Nizza
205006,2021,12,Rick Karsdorp,Netherlands,Netherlands,1995/2/11,Defender,Right,184,11700000,13500000,IT1,As Rom
275303,2021,800,Hans Hateboer,Netherlands,Netherlands,1994/1/9,Defender,Right,185,11700000,16200000,IT1,Atalanta Bergamo
159372,2021,398,Felipe Anderson,Brazil,Brazil,1993/4/15,Attack,Right,175,11700000,40500000,IT1,Lazio Rom
497291,2021,1025,Nicolas Dominguez,Argentina,Argentina,1998/6/28,Midfield,Right,179,11700000,15750000,IT1,Fc Bologna
145707,2021,506,Danilo,Brazil,Brazil,1991/7/15,Defender,Right,184,11700000,22500000,IT1,Juventus Turin
280730,2021,430,Alvaro Odriozola,Spain,Spain,1995/12/14,Defender,Right,176,11700000,27000000,IT1,Ac Florenz
659089,2021,338,Ilya Zabarnyi,Ukraine,Ukraine,2002/9/1,Defender,Right,189,11700000,11700000,UKR1,Dynamo Kiew
346707,2021,762,Sean Longstaff,England,England,1997/10/30,Midfield,Right,181,11700000,19800000,GB1,Newcastle United
255488,2021,621,Yeray Alvarez,Spain,Spain,1995/1/24,Defender,Right,182,11700000,27000000,ES1,Athletic Bilbao
99331,2021,1003,Jannik Vestergaard,Denmark,Denmark,1992/8/3,Defender,Both,199,11700000,18000000,GB1,Leicester City
338962,2021,124,Alfredo Morelos,Colombia,Colombia,1996/6/21,Attack,Both,177,11700000,13500000,SC1,Glasgow Rangers
290587,2021,3,Ellyes Skhiri,France,Tunisia,1995/5/10,Midfield,Right,185,11700000,11700000,L1,1 Fc Koln
546213,2021,24,Tuta,Brazil,Brazil,1999/7/4,Defender,Right,185,11700000,11700000,L1,Eintracht Frankfurt
7161,2021,18,Jonas Hofmann,Germany,Germany,1992/7/14,Attack,Right,176,11700000,14400000,L1,Borussia Monchengladbach
344069,2021,39,Anton Stach,Germany,Germany,1998/11/15,Midfield,Both,194,11700000,11700000,L1,1 Fsv Mainz 05
538977,2021,533,Georginio Rutter,France,France,2002/4/20,Attack,Left,182,11700000,11700000,L1,Tsg 1899 Hoffenheim
35207,2021,16,Marco Reus,Germany,Germany,1989/5/31,Attack,Right,180,11700000,45000000,L1,Borussia Dortmund
502302,2021,58,Yari Verschaeren,Belgium,Belgium,2001/7/12,Attack,Right,172,11700000,14400000,BE1,Rsc Anderlecht
211072,2021,336,Paulinho,Portugal,Portugal,1992/11/9,Attack,Left,187,11700000,13500000,PO1,Sporting Lissabon
159088,2021,15,Robert Andrich,Germany,Germany,1994/9/22,Midfield,Right,187,11700000,11700000,L1,Bayer 04 Leverkusen
315121,2021,234,Justin Bijlow,Netherlands,Netherlands,1998/1/22,Goalkeeper,Right,188,11700000,11700000,NL1,Feyenoord Rotterdam
490426,2021,162,Krepin Diatta,Senegal,Senegal,1999/2/25,Attack,Right,175,11700000,18900000,FR1,As Monaco
409344,2021,417,Calvin Stengs,Netherlands,Netherlands,1998/12/18,Attack,Left,182,11700000,18000000,FR1,Ogc Nizza
122797,2021,969,Andy Delort,France,Algeria,1991/10/9,Attack,Right,181,11700000,14400000,FR1,Montpellier Hsc
162569,2016,416,Josef Martinez,Venezuela,Venezuela,1993/5/19,Attack,Right,172,11250000,15750000,IT1,Fc Turin
225984,2020,984,Matheus Pereira,Brazil,Brazil,1996/5/5,Attack,Left,175,11250000,13500000,GB1,West Bromwich Albion
114937,2013,338,Dudu,Brazil,Brazil,1992/1/7,Attack,Right,166,10800000,13500000,UKR1,Dynamo Kiew
184892,2019,244,Florian Thauvin,France,France,1993/1/26,Attack,Left,179,10800000,45000000,FR1,Olympique Marseille
552549,2021,6574,Matheus Henrique,Brazil,Brazil,1997/12/19,Midfield,Right,175,10800000,19800000,IT1,Us Sassuolo
245056,2021,416,Sasa Lukic,Yugoslavia (Republic),Serbia,1996/8/13,Midfield,Right,183,10800000,10800000,IT1,Fc Turin
467992,2021,416,Samuele Ricci,Italy,Italy,2001/8/21,Midfield,Right,180,10800000,10800000,IT1,Fc Turin
550108,2021,12,Nicola Zalewski,Italy,Poland,2002/1/23,Midfield,Both,175,10800000,10800000,IT1,As Rom
112465,2021,12,Sergio Oliveira,Portugal,Portugal,1992/6/2,Midfield,Right,181,10800000,17100000,IT1,As Rom
250013,2021,1420,Angelo Fulgini,Cote d'Ivoire,France,1996/8/20,Attack,Right,183,10800000,10800000,FR1,Sco Angers
45320,2021,583,Angel Di Maria,Argentina,Argentina,1988/2/14,Attack,Left,180,10800000,58500000,FR1,Fc Paris Saint Germain
126719,2021,583,Juan Bernat,Spain,Spain,1993/3/1,Defender,Left,177,10800000,18000000,FR1,Fc Paris Saint Germain
126665,2021,583,Idrissa Gueye,Senegal,Senegal,1989/9/26,Midfield,Right,174,10800000,27000000,FR1,Fc Paris Saint Germain
594991,2021,3524,Mohamed Bayo,France,Guinea,1998/6/4,Attack,Right,188,10800000,10800000,FR1,Clermont Foot 63
263380,2021,36,Attila Szalai,Hungary,Hungary,1998/1/20,Defender,Left,192,10800000,13500000,TR1,Fenerbahce Istanbul
327757,2021,430,Krzysztof Piatek,Poland,Poland,1995/7/1,Attack,Right,183,10800000,36000000,IT1,Ac Florenz
422951,2021,141,Victor Nelsson,Denmark,Denmark,1998/10/14,Defender,Right,185,10800000,10800000,TR1,Galatasaray Istanbul
199258,2021,6195,Andrea Petagna,Italy,Italy,1995/6/30,Attack,Left,190,10800000,18000000,IT1,Ssc Neapel
507700,2021,1123,Brandon Williams,England,England,2000/9/3,Defender,Right,180,10800000,10800000,GB1,Norwich City
374139,2021,399,Junior Firpo,Dominican Republic,Dominican Republic,1996/8/22,Defender,Left,184,10800000,22500000,GB1,Leeds United
384461,2021,1237,Jakub Moder,Poland,Poland,1999/4/7,Midfield,Right,191,10800000,10800000,GB1,Brighton Amp Hove Albion
423744,2021,1123,Billy Gilmour,Scotland,Scotland,2001/6/11,Midfield,Right,170,10800000,13500000,GB1,Norwich City
413032,2021,180,Ibrahima Diallo,France,France,1999/3/8,Midfield,Right,179,10800000,13500000,GB1,Fc Southampton
215118,2021,405,Calum Chambers,England,England,1995/1/20,Defender,Right,182,10800000,16200000,GB1,Aston Villa
442248,2021,1148,Ethan Pinnock,England,Jamaica,1993/5/29,Defender,Left,194,10800000,10800000,GB1,Fc Brentford
148368,2021,31,Divock Origi,Belgium,Belgium,1995/4/18,Attack,Right,189,10800000,18000000,GB1,Fc Liverpool
165793,2021,31,Takumi Minamino,Japan,Japan,1995/1/16,Attack,Right,174,10800000,11250000,GB1,Fc Liverpool
131978,2021,631,Ross Barkley,England,England,1993/12/5,Midfield,Right,185,10800000,27000000,GB1,Fc Chelsea
112515,2021,631,Marcos Alonso,Spain,Spain,1990/12/28,Defender,Left,189,10800000,40500000,GB1,Fc Chelsea
552425,2021,331,Jon Moncayola,Spain,Spain,1998/5/13,Midfield,Right,182,10800000,10800000,ES1,Ca Osasuna
171679,2021,148,Matt Doherty,Ireland,Ireland,1992/1/16,Defender,Right,185,10800000,18000000,GB1,Tottenham Hotspur
346478,2021,148,Japhet Tanganga,England,England,1999/3/31,Defender,Right,184,10800000,13500000,GB1,Tottenham Hotspur
177847,2021,681,Adnan Januzaj,Belgium,Belgium,1995/2/5,Attack,Left,186,10800000,13500000,ES1,Real Sociedad San Sebastian
709187,2021,621,Nico Williams,Spain,Spain,2002/7/12,Attack,Right,181,10800000,10800000,ES1,Athletic Bilbao
338425,2021,621,Alex Berenguer,Spain,Spain,1995/7/4,Attack,Right,175,10800000,13500000,ES1,Athletic Bilbao
396894,2021,1049,Maxi Gomez,Uruguay,Uruguay,1996/8/14,Attack,Right,186,10800000,36000000,ES1,Fc Valencia
524000,2021,621,Dani Vivian,Spain,Spain,1999/7/5,Defender,Right,184,10800000,10800000,ES1,Athletic Bilbao
367464,2021,16795,Luis Maximiano,Portugal,Portugal,1999/1/5,Goalkeeper,Both,190,10800000,10800000,ES1,Fc Granada
448628,2021,940,Javi Galan,Spain,Spain,1994/11/19,Defender,Left,172,10800000,10800000,ES1,Celta Vigo
505194,2021,1003,Luke Thomas,England,England,2001/6/10,Defender,Left,181,10800000,10800000,GB1,Leicester City
182904,2021,131,Clement Lenglet,France,France,1995/6/17,Defender,Left,186,10800000,54000000,ES1,Fc Barcelona
221316,2021,418,Lucas Vazquez,Spain,Spain,1991/7/1,Attack,Right,173,10800000,22500000,ES1,Real Madrid
50202,2021,418,Eden Hazard,Belgium,Belgium,1991/1/7,Attack,Right,175,10800000,135000000,ES1,Real Madrid
104124,2021,379,Michail Antonio,England,Jamaica,1990/3/28,Attack,Right,180,10800000,16200000,GB1,West Ham United
157672,2021,379,Vladimir Coufal,CSSR,Czech Republic,1992/8/22,Defender,Right,179,10800000,10800000,GB1,West Ham United
272622,2021,379,Issa Diop,France,France,1997/1/9,Defender,Right,194,10800000,31500000,GB1,West Ham United
185077,2021,60,Vincenzo Grifo,Germany,Italy,1993/4/7,Attack,Right,180,10800000,10800000,L1,Sc Freiburg
93707,2021,60,Christian Gunter,Germany,Germany,1993/2/28,Defender,Left,185,10800000,10800000,L1,Sc Freiburg
314295,2021,167,Reece Oxford,England,England,1998/12/16,Defender,Right,190,10800000,10800000,L1,Fc Augsburg
626913,2021,1050,Boulaye Dia,France,Senegal,1996/11/16,Attack,Right,180,10800000,12600000,ES1,Fc Villarreal
183321,2021,82,Kevin Mbabu,Switzerland,Switzerland,1995/4/19,Defender,Right,184,10800000,12600000,L1,Vfl Wolfsburg
202591,2021,23826,Benjamin Henrichs,Germany,Germany,1997/2/23,Defender,Right,185,10800000,18000000,L1,Rasenballsport Leipzig
432982,2021,2282,Andreas Skov Olsen,Denmark,Denmark,1999/12/29,Midfield,Left,187,10800000,10800000,BE1,Fc Brugge
122155,2021,150,Willian Jose,Brazil,Brazil,1991/11/23,Attack,Right,189,10800000,27000000,ES1,Real Betis Sevilla
454121,2021,720,Galeno,Brazil,Brazil,1997/10/22,Midfield,Right,179,10800000,10800000,PO1,Fc Porto
222813,2021,720,Marko Grujic,Yugoslavia (Republic),Serbia,1996/4/13,Midfield,Right,191,10800000,18000000,PO1,Fc Porto
532776,2021,15,Amine Adli,France,France,2000/5/10,Attack,Left,174,10800000,10800000,L1,Bayer 04 Leverkusen
36139,2021,610,Dusan Tadi?,Jugoslawien (SFR),Serbia,1988/11/20,Attack,Left,181,10800000,22500000,NL1,Ajax Amsterdam
234509,2021,610,Andre Onana,Cameroon,Cameroon,1996/4/2,Goalkeeper,Right,190,10800000,40500000,NL1,Ajax Amsterdam
223367,2021,234,Fredrik Aursnes,Norway,Norway,1995/12/10,Midfield,Right,181,10800000,10800000,NL1,Feyenoord Rotterdam
420210,2021,234,Lutsharel Geertruida,Netherlands,Netherlands,2000/7/18,Defender,Right,184,10800000,10800000,NL1,Feyenoord Rotterdam
377641,2021,1075,Al Musrati,Libya,Libya,1996/4/6,Midfield,Right,189,10800000,10800000,PO1,Sc Braga
339328,2021,1090,Owen Wijndal,Netherlands,Netherlands,1999/11/28,Defender,Left,176,10800000,15750000,NL1,Az Alkmaar
332889,2021,244,Valentin Rongier,France,France,1994/12/7,Midfield,Right,172,10800000,18000000,FR1,Olympique Marseille
485963,2021,244,Pape Gueye,France,Senegal,1999/1/24,Midfield,Left,183,10800000,10800000,FR1,Olympique Marseille
286415,2021,244,Pau Lopez,Spain,Spain,1994/12/13,Goalkeeper,Left,189,10800000,21600000,FR1,Olympique Marseille
654539,2021,273,Adrien Truffert,Belgium,France,2001/11/20,Defender,Left,176,10800000,10800000,FR1,Fc Stade Rennes
361914,2021,273,Nayef Aguerd,Morocco,Morocco,1996/3/30,Defender,Left,188,10800000,10800000,FR1,Fc Stade Rennes
730581,2021,273,Loic Bade,France,France,2000/4/11,Defender,Right,191,10800000,15300000,FR1,Fc Stade Rennes
370846,2021,1082,Timothy Weah,United States,United States,2000/2/22,Attack,Right,185,10800000,13500000,FR1,Losc Lille
84301,2021,1082,Benjamin Andre,France,France,1990/8/3,Midfield,Right,180,10800000,13500000,FR1,Losc Lille
420465,2021,1082,Tiago Djalo,Portugal,Portugal,2000/4/9,Defender,Right,190,10800000,10800000,FR1,Losc Lille
344888,2021,667,Habib Diallo,Senegal,Senegal,1995/6/18,Attack,Right,186,10800000,13500000,FR1,Rc Strassburg Alsace
620322,2021,1041,Malo Gusto,France,France,2003/5/19,Defender,Right,179,10800000,10800000,FR1,Olympique Lyon
659542,2021,969,Elye Wahi,France,France,2003/1/2,Attack,Right,184,10800000,10800000,FR1,Montpellier Hsc
127156,2021,969,Teji Savanier,France,France,1991/12/22,Midfield,Right,171,10800000,10800000,FR1,Montpellier Hsc
258626,2017,114,Talisca,Brazil,Brazil,1994/2/1,Attack,Left,190,10350000,25200000,TR1,Besiktas Istanbul
470794,2021,276,Ivan Ilic,Yugoslavia (Republic),Serbia,2001/3/17,Midfield,Left,185,9900000,9900000,IT1,Hellas Verona
481173,2021,683,Mady Camara,Guinea,Guinea,1997/2/28,Midfield,Right,182,9900000,13500000,GR1,Olympiakos Piraus
289059,2021,660,Mykola Matvienko,Ukraine,Ukraine,1996/5/2,Defender,Left,182,9900000,9900000,UKR1,Shakhtar Donetsk
485424,2021,180,Moussa Djenepo,Mali,Mali,1998/6/15,Attack,Right,177,9900000,11700000,GB1,Fc Southampton
160438,2021,11,Mohamed Elneny,Egypt,Egypt,1992/7/11,Midfield,Right,179,9900000,9900000,GB1,Fc Arsenal
71292,2021,762,Jonjo Shelvey,England,England,1992/2/27,Midfield,Right,184,9900000,16200000,GB1,Newcastle United
183318,2021,762,Jamaal Lascelles,England,England,1993/11/11,Defender,Right,188,9900000,16200000,GB1,Newcastle United
57071,2021,23826,Peter Gulacsi,Hungary,Hungary,1990/5/6,Goalkeeper,Right,190,9900000,11700000,L1,Rasenballsport Leipzig
223974,2021,533,Stefan Posch,Austria,Austria,1997/5/14,Defender,Right,188,9900000,12600000,L1,Tsg 1899 Hoffenheim
108880,2021,82,Koen Casteels,Belgium,Belgium,1992/6/25,Goalkeeper,Left,197,9900000,12600000,L1,Vfl Wolfsburg
435648,2021,58,Joshua Zirkzee,Netherlands,Netherlands,2001/5/22,Attack,Right,193,9900000,9900000,BE1,Rsc Anderlecht
428791,2021,15,Paulinho,Brazil,Brazil,2000/7/15,Attack,Right,177,9900000,22500000,L1,Bayer 04 Leverkusen
131225,2021,610,Nicolas Tagliafico,Argentina,Argentina,1992/8/31,Defender,Left,172,9900000,31500000,NL1,Ajax Amsterdam
263905,2021,932,Dmitri Barinov,Russia,Russia,1996/9/11,Midfield,Both,181,9900000,11250000,RU1,Lokomotiv Moskau
474800,2021,826,Facundo Medina,Argentina,Argentina,1999/5/28,Defender,Left,184,9900000,9900000,FR1,Rc Lens
369316,2021,36,Ferdi Kadioglu,Netherlands,Turkey,1999/10/7,Defender,Right,174,9450000,9450000,TR1,Fenerbahce Istanbul
271495,2021,449,Abdulkadir Omur,Turkey,Turkey,1999/6/25,Attack,Left,168,9450000,13500000,TR1,Trabzonspor
226049,2018,762,Freddie Woodman,England,England,1997/3/4,Goalkeeper,Right,188,9000000,9000000,GB1,Newcastle United
432895,2019,430,Pedro,Brazil,Brazil,1997/6/20,Attack,Right,185,9000000,16200000,IT1,Ac Florenz
480116,2019,989,Lloyd Kelly,England,England,1998/10/6,Defender,Left,190,9000000,9000000,GB1,Afc Bournemouth
226973,2020,931,Harrison Reed,England,England,1995/1/27,Midfield,Right,181,9000000,9000000,GB1,Fc Fulham
146752,2021,276,Gianluca Caprari,Italy,Italy,1993/7/30,Attack,Right,171,9000000,9000000,IT1,Hellas Verona
595809,2021,410,Beto,Portugal,Portugal,1998/1/31,Attack,Right,194,9000000,9000000,IT1,Udinese Calcio
129476,2021,410,Gerard Deulofeu,Spain,Spain,1994/3/13,Attack,Right,177,9000000,22500000,IT1,Udinese Calcio
424042,2021,410,Nahuel Molina,Argentina,Argentina,1998/4/6,Defender,Right,175,9000000,9000000,IT1,Udinese Calcio
277167,2021,6574,Gian Marco Ferrari,Italy,Italy,1992/5/15,Defender,Left,189,9000000,12600000,IT1,Us Sassuolo
285845,2021,12,Ainsley Maitland Niles,England,England,1997/8/29,Midfield,Right,180,9000000,16200000,IT1,As Rom
255450,2021,800,Aleksey Miranchuk,Russia,Russia,1995/10/17,Attack,Left,182,9000000,16200000,IT1,Atalanta Bergamo
571604,2021,800,Giorgio Scalvini,Italy,Italy,2003/12/11,Defender,Right,194,9000000,9000000,IT1,Atalanta Bergamo
99343,2021,583,Ander Herrera,Spain,Spain,1989/8/14,Midfield,Right,182,9000000,27000000,FR1,Fc Paris Saint Germain
390177,2021,749,Nedim Bajrami,Switzerland,Albania,1999/2/28,Attack,Right,179,9000000,9000000,IT1,Fc Empoli
504209,2021,607,Gianluca Busio,United States,United States,2002/5/28,Midfield,Right,170,9000000,9000000,IT1,Venezia Fc
368482,2021,1025,Riccardo Orsolini,Italy,Italy,1997/1/24,Attack,Left,183,9000000,22500000,IT1,Fc Bologna
368891,2021,1025,Arthur Theate,Belgium,Belgium,2000/5/25,Defender,Left,186,9000000,9000000,IT1,Fc Bologna
197300,2021,506,Federico Bernardeschi,Italy,Italy,1994/2/16,Attack,Left,183,9000000,40500000,IT1,Juventus Turin
182618,2021,5,Tiemoue Bakayoko,France,France,1994/8/17,Midfield,Right,189,9000000,36000000,IT1,Ac Mailand
42460,2021,46,Ivan Perisic,Jugoslawien (SFR),Croatia,1989/2/2,Midfield,Both,186,9000000,40500000,IT1,Inter Mailand
525704,2021,252,Nicolo Rovella,Italy,Italy,2001/12/4,Midfield,Right,179,9000000,9000000,IT1,Genua Cfc
338672,2021,252,Zinho Vanheusden,Belgium,Belgium,1999/7/29,Defender,Right,187,9000000,16200000,IT1,Genua Cfc
329517,2021,683,Georgios Masouras,Greece,Greece,1994/1/1,Attack,Right,184,9000000,9000000,GR1,Olympiakos Piraus
184894,2021,430,Alfred Duncan,Ghana,Ghana,1993/3/10,Midfield,Left,178,9000000,16200000,IT1,Ac Florenz
124555,2021,430,Cristiano Biraghi,Italy,Italy,1992/9/1,Defender,Left,185,9000000,10800000,IT1,Ac Florenz
179184,2021,114,Michy Batshuayi,Belgium,Belgium,1993/10/2,Attack,Right,185,9000000,36000000,TR1,Besiktas Istanbul
391004,2021,190,Jonas Wind,Denmark,Denmark,1999/2/7,Attack,Right,190,9000000,9000000,DK1,Fc Kopenhagen
500091,2021,114,Ersin Destanoglu,Turkey,Turkey,2001/1/1,Goalkeeper,Right,195,9000000,9000000,TR1,Besiktas Istanbul
343463,2021,114,Cyle Larin,Canada,Canada,1995/4/17,Attack,Right,188,9000000,10350000,TR1,Besiktas Istanbul
234189,2021,6890,Trezeguet,Egypt,Egypt,1994/10/1,Attack,Right,179,9000000,9000000,TR1,Istanbul Basaksehir Fk
240414,2021,6195,Alex Meret,Italy,Italy,1997/3/22,Goalkeeper,Left,190,9000000,36000000,IT1,Ssc Neapel
368611,2021,338,Mykola Shaparenko,Ukraine,Ukraine,1998/10/4,Midfield,Right,178,9000000,9000000,UKR1,Dynamo Kiew
626724,2021,1010,Joao Pedro,Brazil,Brazil,2001/9/26,Attack,Right,182,9000000,18000000,GB1,Fc Watford
635336,2021,1010,Imran Louza,France,Morocco,1999/5/1,Midfield,Left,178,9000000,10800000,GB1,Fc Watford
273236,2021,660,Marlon,Brazil,Brazil,1995/9/7,Defender,Right,182,9000000,9000000,UKR1,Shakhtar Donetsk
257805,2021,1123,Mathias Normann,Norway,Norway,1996/5/28,Midfield,Right,179,9000000,11700000,GB1,Norwich City
361260,2021,1123,Ozan Kabak,Turkey,Turkey,2000/3/25,Defender,Right,187,9000000,28800000,GB1,Norwich City
388165,2021,1148,Yoane Wissa,France,DR Congo,1996/9/3,Attack,Right,180,9000000,9000000,GB1,Fc Brentford
340321,2021,1148,Josh Dasilva,England,England,1998/10/23,Midfield,Left,184,9000000,9000000,GB1,Fc Brentford
319859,2021,1148,Mathias Jensen,Denmark,Denmark,1996/1/1,Midfield,Right,180,9000000,9000000,GB1,Fc Brentford
186644,2021,180,Mohamed Elyounoussi,Morocco,Norway,1994/8/4,Attack,Right,178,9000000,13500000,GB1,Fc Southampton
183720,2021,29,Anwar El Ghazi,Netherlands,Netherlands,1995/5/3,Attack,Right,189,9000000,11700000,GB1,Fc Everton
192279,2021,631,Kepa Arrizabalaga,Spain,Spain,1994/10/3,Goalkeeper,Right,186,9000000,54000000,GB1,Fc Chelsea
253341,2021,11,Rob Holding,England,England,1995/9/20,Defender,Right,189,9000000,16200000,GB1,Fc Arsenal
108725,2021,762,Chris Wood,New Zealand,New Zealand,1991/12/7,Attack,Right,191,9000000,16200000,GB1,Newcastle United
146795,2021,762,Ryan Fraser,Scotland,Scotland,1994/2/24,Attack,Right,163,9000000,27000000,GB1,Newcastle United
206225,2021,762,Isaac Hayden,England,England,1995/3/22,Midfield,Right,187,9000000,9000000,GB1,Newcastle United
346018,2021,762,Jamal Lewis,England,Northern Ireland,1998/1/25,Defender,Left,178,9000000,15300000,GB1,Newcastle United
